id,user_id,date,total_duration_minutes,social_intensity_score,battery_score,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_high_battery,battery_category,intensity_group
1676,Joan Glenda_1676,2026-12-31,1014,87.7,12.3,Joan Glenda,1676,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1677,Julia Hannah_1677,2026-12-31,1080,91.0,9.0,Julia Hannah,1677,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1678,June Jackie_1678,2026-12-31,966,85.3,14.7,June Jackie,1678,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1679,Kathryn Jo_1679,2026-12-31,1116,87.8,12.2,Kathryn Jo,1679,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1680,Lois Kristin_1680,2026-12-31,1020,88.0,12.0,Lois Kristin,1680,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1681,Maria Lillian_1681,2026-12-31,924,78.2,21.8,Maria Lillian,1681,Thursday,12,December,53,False,False,False,Medium,70-85
1682,Phyllis Lorena_1682,2026-12-31,966,85.3,14.7,Phyllis Lorena,1682,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1683,Ruth Lucy_1683,2026-12-31,1134,93.7,6.3,Ruth Lucy,1683,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1684,Vera Maggie_1684,2026-12-31,864,65.2,34.8,Vera Maggie,1684,Thursday,12,December,53,False,False,False,Medium,50-70
1685,Mary Marcella_1685,2026-12-31,996,81.8,18.2,Mary Marcella,1685,Thursday,12,December,53,False,True,False,Low,70-85
1686,Linda Marilyn_1686,2026-12-31,882,81.1,18.9,Linda Marilyn,1686,Thursday,12,December,53,False,True,False,Low,70-85
1687,Susan Maureen_1687,2026-12-31,1014,87.7,12.3,Susan Maureen,1687,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1688,Kathleen Melissa_1688,2026-12-31,936,73.8,26.2,Kathleen Melissa,1688,Thursday,12,December,53,False,False,False,Medium,70-85
1689,Barbara Monica_1689,2026-12-31,1110,97.5,2.5,Barbara Monica,1689,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1690,Nancy Nellie_1690,2026-12-31,1128,83.4,16.6,Nancy Nellie,1690,Thursday,12,December,53,False,True,False,Low,70-85
1691,Patricia Nina_1691,2026-12-31,924,68.2,31.8,Patricia Nina,1691,Thursday,12,December,53,False,False,False,Medium,50-70
1692,Karen Phyllis_1692,2026-12-31,846,74.3,25.7,Karen Phyllis,1692,Thursday,12,December,53,False,False,False,Medium,70-85
1693,Elizabeth Polly_1693,2026-12-31,1044,89.2,10.8,Elizabeth Polly,1693,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1694,Margaret Sheri_1694,2026-12-31,960,85.0,15.0,Margaret Sheri,1694,Thursday,12,December,53,False,True,False,Low,70-85
1695,Sharon Sophie_1695,2026-12-31,972,75.6,24.4,Sharon Sophie,1695,Thursday,12,December,53,False,False,False,Medium,70-85
1696,Donna Tammie_1696,2026-12-31,1116,92.8,7.2,Donna Tammie,1696,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1697,Judith Terry_1697,2026-12-31,1008,82.4,17.6,Judith Terry,1697,Thursday,12,December,53,False,True,False,Low,70-85
1698,Sandra Tracey_1698,2026-12-31,1092,91.6,8.4,Sandra Tracey,1698,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1699,Alice Vera_1699,2026-12-31,1104,92.2,7.8,Alice Vera,1699,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1700,Virginia Verna_1700,2026-12-31,960,80.0,20.0,Virginia Verna,1700,Thursday,12,December,53,False,False,False,Low,70-85
1701,Helen Vicky_1701,2026-12-31,1026,93.3,6.7,Helen Vicky,1701,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1702,Marie Mary_1702,2026-12-31,1050,94.5,5.5,Marie Mary,1702,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1703,Annie Lisa_1703,2026-12-31,1068,90.4,9.6,Annie Lisa,1703,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1704,Christine Linda_1704,2026-12-31,1038,88.9,11.1,Christine Linda,1704,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1705,Carol Sandra_1705,2026-12-31,960,80.0,20.0,Carol Sandra,1705,Thursday,12,December,53,False,False,False,Low,70-85
1706,Janice Karen_1706,2026-12-31,972,95.6,4.4,Janice Karen,1706,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1707,Joyce Donna_1707,2026-12-31,966,75.3,24.7,Joyce Donna,1707,Thursday,12,December,53,False,False,False,Medium,70-85
1708,Judy Susan_1708,2026-12-31,1014,87.7,12.3,Judy Susan,1708,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1709,Ruth Teresa_1709,2026-12-31,948,79.4,20.6,Ruth Teresa,1709,Thursday,12,December,53,False,False,False,Medium,70-85
1710,Agnes Barbara_1710,2026-12-31,1134,93.7,6.3,Agnes Barbara,1710,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1711,Diana Deborah_1711,2026-12-31,894,71.7,28.3,Diana Deborah,1711,Thursday,12,December,53,False,False,False,Medium,70-85
1712,Janet Sharon_1712,2026-12-31,1050,94.5,5.5,Janet Sharon,1712,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1713,Deborah Lori_1713,2026-12-31,1110,97.5,2.5,Deborah Lori,1713,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1714,Diane Patricia_1714,2026-12-31,948,84.4,15.6,Diane Patricia,1714,Thursday,12,December,53,False,True,False,Low,70-85
1715,Katherine Brenda_1715,2026-12-31,990,76.5,23.5,Katherine Brenda,1715,Thursday,12,December,53,False,False,False,Medium,70-85
1716,Sally Kimberly_1716,2026-12-31,1062,90.1,9.9,Sally Kimberly,1716,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1717,Betty Pamela_1717,2026-12-31,1128,100.0,-3.4,Betty Pamela,1717,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1718,Catherine Cynthia_1718,2026-12-31,984,81.2,18.8,Catherine Cynthia,1718,Thursday,12,December,53,False,True,False,Low,70-85
1719,Cheryl Carol_1719,2026-12-31,840,94.0,6.0,Cheryl Carol,1719,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1720,Dorothy Denise_1720,2026-12-31,1002,97.1,2.9,Dorothy Denise,1720,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1721,Jean Kelly_1721,2026-12-31,918,87.9,12.1,Jean Kelly,1721,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1722,Kathy Julie_1722,2026-12-31,1002,87.1,12.9,Kathy Julie,1722,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1723,Lucy Debra_1723,2026-12-31,852,64.6,35.4,Lucy Debra,1723,Thursday,12,December,53,False,False,False,Medium,50-70
1724,Martha Elizabeth_1724,2026-12-31,966,80.3,19.7,Martha Elizabeth,1724,Thursday,12,December,53,False,True,False,Low,70-85
1725,Pamela Cheryl_1725,2026-12-31,1074,85.7,14.3,Pamela Cheryl,1725,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1726,Anna Kathleen_1726,2026-12-31,1062,90.1,9.9,Anna Kathleen,1726,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1727,Cynthia Laura_1727,2026-12-31,876,75.8,24.2,Cynthia Laura,1727,Thursday,12,December,53,False,False,False,Medium,70-85
1728,Lynda Kathy_1728,2026-12-31,906,77.3,22.7,Lynda Kathy,1728,Thursday,12,December,53,False,False,False,Medium,70-85
1729,Rose Tina_1729,2026-12-31,1038,78.9,21.1,Rose Tina,1729,Thursday,12,December,53,False,False,False,Medium,70-85
1730,Sarah Angela_1730,2026-12-31,1020,98.0,2.0,Sarah Angela,1730,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1731,Theresa Robin_1731,2026-12-31,1008,82.4,17.6,Theresa Robin,1731,Thursday,12,December,53,False,True,False,Low,70-85
1732,Vera Christine_1732,2026-12-31,1056,100.0,-4.8,Vera Christine,1732,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1733,Carolyn Leslie_1733,2026-12-31,966,90.3,9.7,Carolyn Leslie,1733,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1734,Kathryn Margaret_1734,2026-12-31,1098,91.9,8.1,Kathryn Margaret,1734,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1735,Laura Martha_1735,2026-12-31,858,69.9,30.1,Laura Martha,1735,Thursday,12,December,53,False,False,False,Medium,50-70
1736,Rita Michelle_1736,2026-12-31,960,80.0,20.0,Rita Michelle,1736,Thursday,12,December,53,False,False,False,Low,70-85
1737,Shirley Nancy_1737,2026-12-31,876,80.8,19.2,Shirley Nancy,1737,Thursday,12,December,53,False,True,False,Low,70-85
1738,Sophie Rebecca_1738,2026-12-31,1014,92.7,7.3,Sophie Rebecca,1738,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1739,Vicki Theresa_1739,2026-12-31,1068,85.4,14.6,Vicki Theresa,1739,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1740,Beverly Diane_1740,2026-12-31,942,84.1,15.9,Beverly Diane,1740,Thursday,12,December,53,False,True,False,Low,70-85
1741,Brenda Jennifer_1741,2026-12-31,1020,100.0,-3.0,Brenda Jennifer,1741,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1742,Charlene Catherine_1742,2026-12-31,1032,83.6,16.4,Charlene Catherine,1742,Thursday,12,December,53,False,True,False,Low,70-85
1743,Elaine Janet_1743,2026-12-31,978,90.9,9.1,Elaine Janet,1743,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1744,Frances Valerie_1744,2026-12-31,858,79.9,20.1,Frances Valerie,1744,Thursday,12,December,53,False,False,False,Medium,70-85
1745,Jacqueline Diana_1745,2026-12-31,870,85.5,14.5,Jacqueline Diana,1745,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1746,Jeanne Alice_1746,2026-12-31,882,76.1,23.9,Jeanne Alice,1746,Thursday,12,December,53,False,False,False,Medium,70-85
1747,Jo Debbie_1747,2026-12-31,1056,99.8,0.2,Jo Debbie,1747,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1748,Lois Sheila_1748,2026-12-31,972,85.6,14.4,Lois Sheila,1748,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1749,Phyllis Darlene_1749,2026-12-31,1104,92.2,7.8,Phyllis Darlene,1749,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1750,Robin Kim_1750,2026-12-31,852,74.6,25.4,Robin Kim,1750,Thursday,12,December,53,False,False,False,Medium,70-85
1751,Ann Tracy_1751,2026-12-31,858,69.9,30.1,Ann Tracy,1751,Thursday,12,December,53,False,False,False,Medium,50-70
1752,Anne Katherine_1752,2026-12-31,960,85.0,15.0,Anne Katherine,1752,Thursday,12,December,53,False,True,False,Low,70-85
1753,Bonnie Michele_1753,2026-12-31,990,71.5,28.5,Bonnie Michele,1753,Thursday,12,December,53,False,False,False,Medium,70-85
1754,Caroline Ruth_1754,2026-12-31,1122,93.1,6.9,Caroline Ruth,1754,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1755,Charlotte Anna_1755,2026-12-31,978,85.9,14.1,Charlotte Anna,1755,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1756,Eleanor Carolyn_1756,2026-12-31,870,75.5,24.5,Eleanor Carolyn,1756,Thursday,12,December,53,False,False,False,Medium,70-85
1757,Elsie Connie_1757,2026-12-31,1026,78.3,21.7,Elsie Connie,1757,Thursday,12,December,53,False,False,False,Medium,70-85
1758,Esther Dawn_1758,2026-12-31,918,82.9,17.1,Esther Dawn,1758,Thursday,12,December,53,False,True,False,Low,70-85
1759,Eva Joan_1759,2026-12-31,990,81.5,18.5,Eva Joan,1759,Thursday,12,December,53,False,True,False,Low,70-85
1760,Florence Tammy_1760,2026-12-31,990,91.5,8.5,Florence Tammy,1760,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1761,Irene Annette_1761,2026-12-31,1080,96.0,4.0,Irene Annette,1761,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1762,Julie Carla_1762,2026-12-31,906,72.3,27.7,Julie Carla,1762,Thursday,12,December,53,False,False,False,Medium,70-85
1763,Loretta Cindy_1763,2026-12-31,906,92.3,7.7,Loretta Cindy,1763,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1764,Louise Heidi_1764,2026-12-31,894,86.7,13.3,Louise Heidi,1764,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1765,Lucille Janice_1765,2026-12-31,1098,81.9,18.1,Lucille Janice,1765,Thursday,12,December,53,False,True,False,Low,70-85
1766,Lynne Rhonda_1766,2026-12-31,924,78.2,21.8,Lynne Rhonda,1766,Thursday,12,December,53,False,False,False,Medium,70-85
1767,Marilyn Rose_1767,2026-12-31,1134,83.7,16.3,Marilyn Rose,1767,Thursday,12,December,53,False,True,False,Low,70-85
1768,Norma Sherry_1768,2026-12-31,888,86.4,13.6,Norma Sherry,1768,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1769,Rebecca Judy_1769,2026-12-31,1020,98.0,2.0,Rebecca Judy,1769,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1770,Teresa Laurie_1770,2026-12-31,858,89.9,10.1,Teresa Laurie,1770,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1771,Terry Terri_1771,2026-12-31,858,89.9,10.1,Terry Terri,1771,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1772,Toni Wendy_1772,2026-12-31,918,72.9,27.1,Toni Wendy,1772,Thursday,12,December,53,False,False,False,Medium,70-85
1773,Mary Ann_1773,2026-12-31,1092,86.6,13.4,Mary Ann,1773,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1774,Linda Becky_1774,2026-12-31,972,80.6,19.4,Linda Becky,1774,Thursday,12,December,53,False,True,False,Low,70-85
1775,Barbara Charlene_1775,2026-12-31,948,69.4,30.6,Barbara Charlene,1775,Thursday,12,December,53,False,False,False,Medium,50-70
1776,Patricia Colleen_1776,2026-12-31,1086,81.3,18.7,Patricia Colleen,1776,Thursday,12,December,53,False,True,False,Low,70-85
1777,Susan Deanna_1777,2026-12-31,1038,93.9,6.1,Susan Deanna,1777,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1778,Margaret Dorothy_1778,2026-12-31,1026,93.3,6.7,Margaret Dorothy,1778,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1779,Kathleen Evelyn_1779,2026-12-31,1044,84.2,15.8,Kathleen Evelyn,1779,Thursday,12,December,53,False,True,False,Low,70-85
1780,Donna Gina_1780,2026-12-31,1122,98.1,1.9,Donna Gina,1780,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1781,Karen Maria_1781,2026-12-31,942,69.1,30.9,Karen Maria,1781,Thursday,12,December,53,False,False,False,Medium,50-70
1782,Sharon Monica_1782,2026-12-31,1116,92.8,7.2,Sharon Monica,1782,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1783,Carol Sherri_1783,2026-12-31,882,86.1,13.9,Carol Sherri,1783,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1784,Elizabeth Shirley_1784,2026-12-31,1056,94.8,5.2,Elizabeth Shirley,1784,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1785,Nancy Suzanne_1785,2026-12-31,900,72.0,28.0,Nancy Suzanne,1785,Thursday,12,December,53,False,False,False,Medium,70-85
1786,Cynthia Beverly_1786,2026-12-31,1116,92.8,7.2,Cynthia Beverly,1786,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1787,Janet Bonnie_1787,2026-12-31,876,75.8,24.2,Janet Bonnie,1787,Thursday,12,December,53,False,False,False,Medium,70-85
1788,Cheryl Carrie_1788,2026-12-31,864,80.2,19.8,Cheryl Carrie,1788,Thursday,12,December,53,False,True,False,Low,70-85
1789,Sandra Gail_1789,2026-12-31,858,89.9,10.1,Sandra Gail,1789,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1790,Pamela Helen_1790,2026-12-31,1140,99.0,1.0,Pamela Helen,1790,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1791,Dorothy Jacqueline_1791,2026-12-31,936,78.8,21.2,Dorothy Jacqueline,1791,Thursday,12,December,53,False,False,False,Medium,70-85
1792,Frances Kathryn_1792,2026-12-31,1068,100.0,-5.4,Frances Kathryn,1792,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1793,Judy Lucy_1793,2026-12-31,1092,100.0,-6.6,Judy Lucy,1793,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1794,Ruth Shannon_1794,2026-12-31,960,80.0,20.0,Ruth Shannon,1794,Thursday,12,December,53,False,False,False,Low,70-85
1795,Judith Tamara_1795,2026-12-31,864,75.2,24.8,Judith Tamara,1795,Thursday,12,December,53,False,False,False,Medium,70-85
1796,Marie Andrea_1796,2026-12-31,1056,100.0,-4.8,Marie Andrea,1796,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1797,Shirley Betty_1797,2026-12-31,894,81.7,18.3,Shirley Betty,1797,Thursday,12,December,53,False,True,False,Low,70-85
1798,Theresa Holly_1798,2026-12-31,924,88.2,11.8,Theresa Holly,1798,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1799,Betty Jackie_1799,2026-12-31,1086,86.3,13.7,Betty Jackie,1799,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1800,Catherine Marlene_1800,2026-12-31,846,84.3,15.7,Catherine Marlene,1800,Thursday,12,December,53,False,True,False,Low,70-85
1801,Diane Phyllis_1801,2026-12-31,1008,87.4,12.6,Diane Phyllis,1801,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1802,Gloria Sarah_1802,2026-12-31,1026,88.3,11.7,Gloria Sarah,1802,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1803,Marilyn Stacey_1803,2026-12-31,936,83.8,16.2,Marilyn Stacey,1803,Thursday,12,December,53,False,True,False,Low,70-85
1804,Virginia Yvonne_1804,2026-12-31,864,80.2,19.8,Virginia Yvonne,1804,Thursday,12,December,53,False,True,False,Low,70-85
1805,Deborah Anita_1805,2026-12-31,1002,97.1,2.9,Deborah Anita,1805,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1806,Janice Audrey_1806,2026-12-31,846,74.3,25.7,Janice Audrey,1806,Thursday,12,December,53,False,False,False,Medium,70-85
1807,Kathryn Della_1807,2026-12-31,1104,87.2,12.8,Kathryn Della,1807,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1808,Martha Eileen_1808,2026-12-31,1140,99.0,1.0,Martha Eileen,1808,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1809,Alice Eva_1809,2026-12-31,990,81.5,18.5,Alice Eva,1809,Thursday,12,December,53,False,True,False,Low,70-85
1810,Bonnie Florence_1810,2026-12-31,990,71.5,28.5,Bonnie Florence,1810,Thursday,12,December,53,False,False,False,Medium,70-85
1811,Carolyn Jane_1811,2026-12-31,984,71.2,28.8,Carolyn Jane,1811,Thursday,12,December,53,False,False,False,Medium,70-85
1812,Christine Jean_1812,2026-12-31,1116,100.0,-7.8,Christine Jean,1812,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1813,Jo Joann_1813,2026-12-31,978,90.9,9.1,Jo Joann,1813,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1814,Katherine Julia_1814,2026-12-31,1002,92.1,7.9,Katherine Julia,1814,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1815,Ellen Lena_1815,2026-12-31,1044,89.2,10.8,Ellen Lena,1815,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1816,Paula Lynn_1816,2026-12-31,870,80.5,19.5,Paula Lynn,1816,Thursday,12,December,53,False,True,False,Low,70-85
1817,Rebecca Marilyn_1817,2026-12-31,1116,97.8,2.2,Rebecca Marilyn,1817,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1818,Rita Melissa_1818,2026-12-31,948,84.4,15.6,Rita Melissa,1818,Thursday,12,December,53,False,True,False,Low,70-85
1819,Vicki Molly_1819,2026-12-31,1086,81.3,18.7,Vicki Molly,1819,Thursday,12,December,53,False,True,False,Low,70-85
1820,Anna Peggy_1820,2026-12-31,1098,86.9,13.1,Anna Peggy,1820,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1821,Arlene Renee_1821,2026-12-31,1104,92.2,7.8,Arlene Renee,1821,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1822,Brenda Stephanie_1822,2026-12-31,1110,97.5,2.5,Brenda Stephanie,1822,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1823,Charlotte Veronica_1823,2026-12-31,888,91.4,8.6,Charlotte Veronica,1823,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1824,Evelyn Vicki_1824,2026-12-31,954,89.7,10.3,Evelyn Vicki,1824,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1825,Jane Wanda_1825,2026-12-31,1020,93.0,7.0,Jane Wanda,1825,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1826,Jeanne Amy_1826,2026-12-31,1122,98.1,1.9,Jeanne Amy,1826,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1827,Julia Arlene_1827,2026-12-31,1098,81.9,18.1,Julia Arlene,1827,Thursday,12,December,53,False,True,False,Low,70-85
1828,Laura Charlotte_1828,2026-12-31,984,91.2,8.8,Laura Charlotte,1828,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1829,Lucy Christina_1829,2026-12-31,1062,80.1,19.9,Lucy Christina,1829,Thursday,12,December,53,False,True,False,Low,70-85
1830,Pauline Dianna_1830,2026-12-31,1134,83.7,16.3,Pauline Dianna,1830,Thursday,12,December,53,False,True,False,Low,70-85
1831,Peggy Doris_1831,2026-12-31,942,89.1,10.9,Peggy Doris,1831,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1832,Sally Elena_1832,2026-12-31,930,73.5,26.5,Sally Elena,1832,Thursday,12,December,53,False,False,False,Medium,70-85
1833,Ann Esther_1833,2026-12-31,846,74.3,25.7,Ann Esther,1833,Thursday,12,December,53,False,False,False,Medium,70-85
1834,Bernice Marie_1834,2026-12-31,1008,82.4,17.6,Bernice Marie,1834,Thursday,12,December,53,False,True,False,Low,70-85
1835,Grace Melanie_1835,2026-12-31,1026,93.3,6.7,Grace Melanie,1835,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1836,Jean Nora_1836,2026-12-31,1092,100.0,-1.6,Jean Nora,1836,Thursday,12,December,53,True,True,False,Exhausted,85-100 (Tinggi)
1837,Joan Paula_1837,2026-12-31,1056,79.8,20.2,Joan Paula,1837,Thursday,12,December,53,False,False,False,Medium,70-85
1838,Maureen Robyn_1838,2026-12-31,1044,74.2,25.8,Maureen Robyn,1838,Thursday,12,December,53,False,False,False,Medium,70-85
1839,Rose Sally_1839,2026-12-31,906,87.3,12.7,Rose Sally,1839,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1840,Sherry Stacy_1840,2026-12-31,1068,85.4,14.6,Sherry Stacy,1840,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
1841,Teresa Trudy_1841,2026-12-31,858,79.9,20.1,Teresa Trudy,1841,Thursday,12,December,53,False,False,False,Medium,70-85
1842,Edith Cecelia_1842,2026-12-31,1062,75.1,24.9,Edith Cecelia,1842,Thursday,12,December,53,False,False,False,Medium,70-85
1843,Eileen Dana_1843,2026-12-31,1128,93.4,6.6,Eileen Dana,1843,Thursday,12,December,53,False,True,False,Low,85-100 (Tinggi)
