id,user_id,date,total_events,total_duration_minutes,social_intensity_score,battery_score,AI_Insight,AI_Score_Explanation,Recovery_Suggestion,user_name,user_number,day_of_week,month,month_name,week,is_exhausted,is_low_battery,is_medium_battery,is_high_battery,battery_category_3,hari_ini,kelompok_intensitas
2036.0,reza rahmawati,2026-12-31,1,42.0,7.2,92.8,"Hi! 🍯 Energi sosialmu hari ini terlihat cerah banget. Walau ada 1 agenda (42 menit) yang mengisi harimu, kayaknya kamu masih punya banyak ruang untuk menikmati semuanya. Selamat menjalani hari, ya! ✨","Score 92.8 ini diperoleh karena kombinasi jumlah event yang terbatas (1 aktivitas, 42 menit) dengan tingkat interaksi yang masih rendah (7.2). Beban sosialmu hari ini belum cukup besar untuk menguras energimu secara signifikan. ✨","Kondisimu masih baik, tapi jeda itu tetap penting. Coba sisipkan istirahat ringan di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya dimulai, kamu bisa regangkan badan atau sekadar minum teh hangat. 🍵",reza rahmawati,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2037.0,siti sari,2026-12-31,3,104.0,16.233333333333334,83.76666666666667,"Selamat pagi (atau siang, atau malam)! ☀️ Hari ini kamu punya 3 aktivitas sosial dengan total 104 menit. Kabar baiknya, energi sosialmu sedang berada di level yang sehat. Nikmati setiap momennya! 🤎","Skor 83.8/100 hari ini tergolong tinggi karena kamu hanya punya 3 kegiatan dengan total 104 menit interaksi sosial. Intensitas interaksimu di angka 16.2, yang artinya cukup ringan buat energimu. Baterai yang penuh seperti ini biasanya terjadi saat jadwalmu masih punya banyak ruang napas. 🍯","Bateraimu masih oke! Yuk gunakan jeda di 12:00–12:30 (pas setelah Aktivitas sebelumnya) untuk istirahat ringan. Nggak harus tidur, cukup jauhkan diri dari layar sejenak sebelum Aktivitas selanjutnya dimulai. 🌻",siti sari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2038.0,andi wulandari,2026-12-31,2,152.0,10.533333333333331,89.46666666666667,"Hi! 🪴 Bateraimu penuh dan siap tempur! Ada 2 agenda yang nungguin kamu hari ini, dengan total durasi 152 menit. Energi sosialmu lagi di titik terbaik, jadi kamu bisa menjalani semuanya dengan hangat. 💛","Skor 89.5/100 hari ini tergolong tinggi karena kamu hanya punya 2 kegiatan dengan total 152 menit interaksi sosial. Intensitas interaksimu di angka 10.5, yang artinya cukup ringan buat energimu. Baterai yang penuh seperti ini biasanya terjadi saat jadwalmu masih punya banyak ruang napas. 🍯","Baterai masih full charged! Tapi tetap bijak ya, ada slot kosong di 12:00–12:30 setelah Aktivitas sebelumnya yang sayang kalau dilewatkan begitu saja. Pakai untuk jeda santai sebelum Aktivitas selanjutnya, kamu pasti datang dengan lebih fresh. 🍃",andi wulandari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2039.0,rina lestari,2026-12-31,3,154.0,7.066666666666666,92.93333333333334,"Halo! ✨ Sepertinya hari ini adalah hari yang baik buat kamu. Dengan 3 kegiatan (154 menit total), energi sosialmu masih dalam kondisi prima. Semoga semuanya berjalan lancar! 🍀",Kenapa skormu 92.9? Karena hari ini memang nggak terlalu berat! Ada 3 agenda (154 menit total) dengan social intensity di 7.1. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,"Kabar baik, energimu masih terjaga! Manfaatkan jeda di 12:00–12:30 setelah Aktivitas sebelumnya untuk melakukan sesuatu yang menyenangkan tapi nggak menguras. Ini cara terbaik supaya kamu tetap segar saat masuk ke Aktivitas selanjutnya. 🌸",rina lestari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2040.0,dewi ramadhan,2026-12-31,3,71.0,15.683333333333334,84.31666666666666,"Hai! 🧡 Kondisi energi sosialmu hari ini cukup menyenangkan. Kamu memiliki 3 agenda (71 menit), dan bateraimu masih terlihat kuat untuk melewatinya. Jaga mood-mu tetap positif, ya! 🌈",Kenapa skormu 84.3? Karena hari ini memang nggak terlalu berat! Ada 3 agenda (71 menit total) dengan social intensity di 15.7. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,"Baterai masih full charged! Tapi tetap bijak ya, ada slot kosong di 12:00–12:30 setelah Aktivitas sebelumnya yang sayang kalau dilewatkan begitu saja. Pakai untuk jeda santai sebelum Aktivitas selanjutnya, kamu pasti datang dengan lebih fresh. 🍃",dewi ramadhan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2041.0,rizky sari,2026-12-31,2,154.0,15.566666666666666,84.43333333333334,"Halo! 🎶 Energi sosialmu hari ini terasa ringan dan stabil. Jadwalmu memang ada 2 aktivitas (154 menit total), tapi bateraimu kelihatan siap menemanimu sampai akhir hari. Enjoy! 🎉",Kenapa skormu 84.4? Karena hari ini memang nggak terlalu berat! Ada 2 agenda (154 menit total) dengan social intensity di 15.6. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,Bateraimu masih oke! Ada slot waktu kosong di 12:00–12:30 tepat setelah Aktivitas sebelumnya. Gunakan saja untuk sekadar duduk tenang sebelum bertemu Aktivitas selanjutnya. Jeda ringan itu investasi energi yang baik! 🌿,rizky sari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2042.0,maya aminah,2026-12-31,2,80.0,14.333333333333332,85.66666666666667,"Hei! 🌟 Social battery-mu lagi di kondisi yang bagus nih. Dengan 2 kegiatan hari ini (total 80 menit), kamu masih terlihat punya tenaga sosial yang cukup untuk melewatinya dengan nyaman. Tetap jaga energimu, ya! 🧸",Kenapa skormu 85.7? Karena hari ini memang nggak terlalu berat! Ada 2 agenda (80 menit total) dengan social intensity di 14.3. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,Energimu masih stabil! Tapi tetap manfaatkan waktu luang di 12:00–12:30 (setelah Aktivitas sebelumnya) untuk istirahat sejenak. Hadir penuh saat Aktivitas selanjutnya nanti jauh lebih baik daripada hadir setengah-setengah. 🧸,maya aminah,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2043.0,dimas hidayat,2026-12-31,1,71.0,12.683333333333334,87.31666666666666,"Hey! 🌻 Baterai sosialmu terisi dengan baik nih. Hari ini ada 1 aktivitas yang akan menemanimu (71 menit), dan sepertinya kamu siap menghadapi semuanya. Semangat! 💪",Kenapa skormu 87.3? Karena hari ini memang nggak terlalu berat! Ada 1 agenda (71 menit total) dengan social intensity di 12.7. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,Energi sosialmu masih dalam kondisi yang baik. Tapi perlu ingat: ada jeda manis di 12:00–12:30 setelah Aktivitas sebelumnya. Gunakan untuk menarik napas dalam-dalam sebelum Aktivitas selanjutnya. Jeda kecil sekarang = energi lebih besar nanti! ✨,dimas hidayat,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2044.0,hafizhan santoso,2026-12-31,3,246.0,13.6,86.4,"Halo! ✨ Sepertinya hari ini adalah hari yang baik buat kamu. Dengan 3 kegiatan (246 menit total), energi sosialmu masih dalam kondisi prima. Semoga semuanya berjalan lancar! 🍀","Score 86.4 ini diperoleh karena kombinasi jumlah event yang terbatas (3 aktivitas, 246 menit) dengan tingkat interaksi yang masih rendah (13.6). Beban sosialmu hari ini belum cukup besar untuk menguras energimu secara signifikan. ✨","Bateraimu masih oke! Yuk gunakan jeda di 12:00–12:30 (pas setelah Aktivitas sebelumnya) untuk istirahat ringan. Nggak harus tidur, cukup jauhkan diri dari layar sejenak sebelum Aktivitas selanjutnya dimulai. 🌻",hafizhan santoso,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2045.0,dewi hidayat,2026-12-31,3,75.0,15.75,84.25,"Hey! 🌻 Baterai sosialmu terisi dengan baik nih. Hari ini ada 3 aktivitas yang akan menemanimu (75 menit), dan sepertinya kamu siap menghadapi semuanya. Semangat! 💪",Skor 84.2/100 kamu raih karena jadwal hari ini masih cukup 'ramah energi'. Hanya 3 aktivitas (75 menit) dengan intensitas 15.8 berarti tubuh dan pikiranmu belum perlu bekerja terlalu keras secara sosial. Kondisi ideal untuk menikmati setiap interaksi! 🎶,"Kondisimu masih baik, tapi jeda itu tetap penting. Coba sisipkan istirahat ringan di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya dimulai, kamu bisa regangkan badan atau sekadar minum teh hangat. 🍵",dewi hidayat,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2046.0,rina kusuma,2026-12-31,1,188.0,19.633333333333333,80.36666666666667,"Hi! 🍋 Social battery-mu sedang bersinar hari ini. Ada 1 kegiatan yang sudah menunggumu dengan total 188 menit. Dengan energi sebesar ini, kamu bisa hadir sepenuhnya dalam setiap interaksi. 🌸",Skor 80.4/100 kamu raih karena jadwal hari ini masih cukup 'ramah energi'. Hanya 1 aktivitas (188 menit) dengan intensitas 19.6 berarti tubuh dan pikiranmu belum perlu bekerja terlalu keras secara sosial. Kondisi ideal untuk menikmati setiap interaksi! 🎶,Bateraimu masih oke! Ada slot waktu kosong di 12:00–12:30 tepat setelah Aktivitas sebelumnya. Gunakan saja untuk sekadar duduk tenang sebelum bertemu Aktivitas selanjutnya. Jeda ringan itu investasi energi yang baik! 🌿,rina kusuma,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2047.0,hafizhan lestari,2026-12-31,3,88.0,10.966666666666669,89.03333333333333,"Halo! ✨ Sepertinya hari ini adalah hari yang baik buat kamu. Dengan 3 kegiatan (88 menit total), energi sosialmu masih dalam kondisi prima. Semoga semuanya berjalan lancar! 🍀",Score 89.0 ini mencerminkan kondisi yang bagus! Hari ini kamu punya 3 kegiatan (88 menit) dengan tingkat intensitas sosial 11.0. Kombinasi ini bikin energimu terkuras lebih sedikit dari biasanya. Baterai yang tinggi = ruang untuk hadir sepenuhnya! ✨,Bateraimu masih oke! Ada slot waktu kosong di 12:00–12:30 tepat setelah Aktivitas sebelumnya. Gunakan saja untuk sekadar duduk tenang sebelum bertemu Aktivitas selanjutnya. Jeda ringan itu investasi energi yang baik! 🌿,hafizhan lestari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2048.0,ayu setiawan,2026-12-31,3,315.0,24.75,75.25,"Hi! ☕ Energi sosialmu hari ini berada di tengah-tengah. Dengan 3 kegiatan (315 menit), wajar kalau kamu mulai merasakan sedikit lelah. Nggak apa-apa, kamu masih bisa manage ini dengan baik. 🤎",Kenapa bateraimu di skor 75.2? Karena 3 agenda hari ini (total 315 menit) dengan tingkat intensitas 24.8 sudah cukup memberikan 'beban' sosial. Ini sinyal untuk mulai memperhatikan kebutuhan istirahatmu. 🍃,"Waktunya recharge! Kamu punya 30 menit kosong di 12:00–12:30 setelah Aktivitas sebelumnya. Manfaatkan ini untuk istirahat sebelum Aktivitas selanjutnya. Nggak perlu banyak, cukup duduk tenang dan biarkan pikiran istirahat sejenak. 💙",ayu setiawan,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2050.0,ayu kusuma,2026-12-31,2,265.0,22.416666666666668,77.58333333333333,"Hi! ☁️ Energi sosialmu sedang berjalan di mode hemat. Ada 2 agenda (265 menit) hari ini yang lumayan menguras tenaga. Yang penting, kamu masih bisa tetap hadir, satu langkah di satu waktu ya! 🍵","Angka 77.6/100 ini adalah cerminan dari jadwal yang lumayan penuh. Kamu sudah melewati 2 aktivitas (265 menit) dengan intensitas sosial di 22.4. Itu bukan angka kecil, dan wajar kalau energimu mulai terasa berkurang. 💙","Ada kesempatan emas buat kamu: jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Pakai waktu itu untuk dirimu sendiri sebelum Aktivitas selanjutnya dimulai. Nggak perlu produktif, cukup hadir untuk dirimu. 🌙",ayu kusuma,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2051.0,fajar lestari,2026-12-31,3,49.0,15.316666666666666,84.68333333333334,"Halo! 🎶 Energi sosialmu hari ini terasa ringan dan stabil. Jadwalmu memang ada 3 aktivitas (49 menit total), tapi bateraimu kelihatan siap menemanimu sampai akhir hari. Enjoy! 🎉",Score 84.7 ini mencerminkan kondisi yang bagus! Hari ini kamu punya 3 kegiatan (49 menit) dengan tingkat intensitas sosial 15.3. Kombinasi ini bikin energimu terkuras lebih sedikit dari biasanya. Baterai yang tinggi = ruang untuk hadir sepenuhnya! ✨,Energi sosialmu masih dalam kondisi yang baik. Tapi perlu ingat: ada jeda manis di 12:00–12:30 setelah Aktivitas sebelumnya. Gunakan untuk menarik napas dalam-dalam sebelum Aktivitas selanjutnya. Jeda kecil sekarang = energi lebih besar nanti! ✨,fajar lestari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2053.0,putri rahmawati,2026-12-31,3,102.0,11.2,88.8,"Hi! 🍯 Energi sosialmu hari ini terlihat cerah banget. Walau ada 3 agenda (102 menit) yang mengisi harimu, kayaknya kamu masih punya banyak ruang untuk menikmati semuanya. Selamat menjalani hari, ya! ✨","Angka 88.8/100 ini menandakan harimu relatif ringan secara sosial. Dengan 3 aktivitas (102 menit) dan intensitas 11.2, sistem menilai beban sosialmu masih dalam zona hijau. Selamat, kamu dalam kondisi yang baik! 🍀","Bateraimu masih oke! Yuk gunakan jeda di 12:00–12:30 (pas setelah Aktivitas sebelumnya) untuk istirahat ringan. Nggak harus tidur, cukup jauhkan diri dari layar sejenak sebelum Aktivitas selanjutnya dimulai. 🌻",putri rahmawati,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2054.0,putri saputra,2026-12-31,1,474.0,24.4,75.6,"Hi! 💫 Bateraimu sedang berjalan di tengah jalur nih. Kamu udah melewati 1 aktivitas (474 menit) dan itu luar biasa. Tapi, sudah saatnya mulai pikirkan juga cara mengisi energimu kembali. Sedikit waktu sendiri bisa sangat menyegarkan! 🌿","Skor 75.6/100 ini muncul karena ada 1 kegiatan (474 menit) yang perlu kamu lalui hari ini. Dengan social intensity 24.4, beban interaksimu sudah cukup untuk menurunkan baterai ke zona kuning. 🎐","Ada 30 menit istirahat yang menunggumu di 12:00–12:30 setelah Aktivitas sebelumnya. Ini bukan kemewahan, ini kebutuhan! Masuk ke Aktivitas selanjutnya dengan lebih segar setelah kamu benar-benar recharge. 🎐",putri saputra,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2055.0,ayu hidayat,2026-12-31,1,285.0,11.25,88.75,"Hi! 🍋 Social battery-mu sedang bersinar hari ini. Ada 1 kegiatan yang sudah menunggumu dengan total 285 menit. Dengan energi sebesar ini, kamu bisa hadir sepenuhnya dalam setiap interaksi. 🌸","Skormu hari ini ada di 88.8/100 — ini angka yang sehat! Dengan hanya 1 agenda dan 285 menit total aktivitas, beteraimu belum terlalu banyak terpakai. Intensitas sosialmu (11.2) juga masih terbilang rendah, jadi wajar kalau kamu masih merasa segar. 🌿","Kondisimu masih baik, tapi jeda itu tetap penting. Coba sisipkan istirahat ringan di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya dimulai, kamu bisa regangkan badan atau sekadar minum teh hangat. 🍵",ayu hidayat,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2056.0,agus setiawan,2026-12-31,1,216.0,20.1,79.9,"Hei! 🕯️ Sepertinya hari ini cukup sibuk untukmu. Dengan 1 kegiatan (216 menit total), energi sosialmu mulai berjalan di jalur tengah. Itu sinyal bagus supaya kamu ingat untuk beristirahat sejenak. 💛","Angka 79.9/100 ini adalah cerminan dari jadwal yang lumayan penuh. Kamu sudah melewati 1 aktivitas (216 menit) dengan intensitas sosial di 20.1. Itu bukan angka kecil, dan wajar kalau energimu mulai terasa berkurang. 💙","Yuk, ambil napas sejenak! Ada jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum lanjut ke Aktivitas selanjutnya, coba jauhkan diri dari layar dan duduk tenang sebentar. Kamu layak mendapat jeda itu. 🕯️",agus setiawan,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2057.0,reza kusuma,2026-12-31,3,190.0,22.666666666666664,77.33333333333334,"Hi! 🌥️ Kondisi energi sosialmu hari ini ada di posisi menengah. Ada 3 agenda (190 menit) yang harus kamu lalui, jadi wajar kalau bateraimu mulai terasa lebih ringan dari biasanya. Jangan lupa selipkan waktu buat dirimu sendiri ya! 🧸","Skor 77.3/100 ini menandakan bateraimu sedang di posisi tengah. Kamu punya 3 kegiatan (190 menit) dan social intensity di 22.7. Kombinasi ini mulai memberikan tekanan yang terasa di energimu, tapi masih dalam batas wajar. 🧸","Ada kesempatan emas buat kamu: jeda 30 menit di 12:00–12:30 setelah Aktivitas sebelumnya. Pakai waktu itu untuk dirimu sendiri sebelum Aktivitas selanjutnya dimulai. Nggak perlu produktif, cukup hadir untuk dirimu. 🌙",reza kusuma,,Thursday,12,December,53,False,False,True,False,Medium (50-80),Kamis,0-30 (Rendah)
2058.0,dimas setiawan,2026-12-31,2,86.0,9.433333333333334,90.56666666666666,"Hey! 🌻 Baterai sosialmu terisi dengan baik nih. Hari ini ada 2 aktivitas yang akan menemanimu (86 menit), dan sepertinya kamu siap menghadapi semuanya. Semangat! 💪",Skor 90.6/100 kamu raih karena jadwal hari ini masih cukup 'ramah energi'. Hanya 2 aktivitas (86 menit) dengan intensitas 9.4 berarti tubuh dan pikiranmu belum perlu bekerja terlalu keras secara sosial. Kondisi ideal untuk menikmati setiap interaksi! 🎶,"Kabar baik, energimu masih terjaga! Manfaatkan jeda di 12:00–12:30 setelah Aktivitas sebelumnya untuk melakukan sesuatu yang menyenangkan tapi nggak menguras. Ini cara terbaik supaya kamu tetap segar saat masuk ke Aktivitas selanjutnya. 🌸",dimas setiawan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2059.0,andi sari,2026-12-31,2,149.0,10.483333333333334,89.51666666666667,"Hey! 🌼 Lihat deh, baterai sosialmu lagi happy banget nih! Meski ada 2 agenda (149 menit) hari ini, kayaknya kamu bakal bisa menghadapinya tanpa masalah. Terus jaga semangatmu ya! 🤎✨",Kenapa skormu 89.5? Karena hari ini memang nggak terlalu berat! Ada 2 agenda (149 menit total) dengan social intensity di 10.5. Angka-angka ini menunjukkan beban sosialmu masih dalam batas yang nyaman. 🧡,"Kondisimu masih baik, tapi jeda itu tetap penting. Coba sisipkan istirahat ringan di 12:00–12:30 setelah Aktivitas sebelumnya. Sebelum Aktivitas selanjutnya dimulai, kamu bisa regangkan badan atau sekadar minum teh hangat. 🍵",andi sari,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
2060.0,dimas ramadhan,2026-12-31,3,167.0,7.283333333333333,92.71666666666668,"Hey! 🌼 Lihat deh, baterai sosialmu lagi happy banget nih! Meski ada 3 agenda (167 menit) hari ini, kayaknya kamu bakal bisa menghadapinya tanpa masalah. Terus jaga semangatmu ya! 🤎✨","Skor 92.7 yang kamu dapat hari ini adalah hasil dari jadwal yang cukup bersahabat. Kamu hanya punya 3 kegiatan dengan 167 menit interaksi, dan intensitasnya ada di 7.3. Itu artinya bateraimu belum perlu kerja keras hari ini. 💛",Social battery-mu masih hijau! Tapi ini bukan berarti kamu skip jeda ya. Waktu 12:00–12:30 setelah Aktivitas sebelumnya adalah momen yang pas untuk recharge ringan sebelum Aktivitas selanjutnya. Mungkin scroll sebentar atau dengarkan musik favorit? 🎧,dimas ramadhan,,Thursday,12,December,53,False,False,False,True,High (>80),Kamis,0-30 (Rendah)
